(569, 456, 130, 355, 148, 97, 892, 387)
(682, 553, 167, 398, 164, 106, 925, 452)
(715, 578, 176, 406, 174, 138, 961, 561)
(820, 621, 184, 415, 181, 191, 1056, 651)
(816, 637, 212, 421, 177, 214, 1074, 709)
(991, 936, 286, 261, 176, 231, 1056, 815)
(1010, 1011, 295, 198, 171, 237, 1094, 853)
(1033, 1091, 344, 194, 163, 224, 1160, 871)
(1012, 1114, 345, 175, 161, 180, 1064, 884)
(988, 1123, 348, 159, 162, 170, 1009, 881)
(923, 966, 315, 132, 163, 158, 934, 874)
(856, 855, 297, 116, 150, 157, 821, 867)
(817, 762, 239, 96, 163, 173, 658, 836)
(757, 726, 247, 128, 180, 170, 731, 768)
(691, 651, 228, 183, 227, 158, 691, 690)
(533, 516, 241, 302, 281, 159, 679, 538)
(429, 474, 300, 546, 319, 155, 593, 419)
(370, 380, 326, 688, 347, 153, 539, 288)
(272, 250, 412, 957, 393, 189, 362, 199)
(230, 201, 509, 1112, 490, 240, 326, 144)
(175, 160, 583, 1223, 620, 282, 273, 136)
(141, 168, 642, 1220, 727, 298, 257, 106)
(143, 164, 676, 1256, 849, 368, 259, 87)
(146, 170, 704, 1263, 935, 398, 286, 96)
(150, 192, 783, 1318, 1073, 406, 336, 103)
(147, 196, 753, 1306, 1078, 407, 331, 111)
(145, 204, 742, 1418, 1060, 429, 357, 117)
(146, 211, 766, 1415, 978, 384, 357, 127)
(131, 197, 692, 1276, 913, 355, 327, 118)
(109, 175, 572, 1238, 700, 321, 270, 109)
(101, 161, 527, 1169, 632, 278, 247, 99)
(81, 126, 432, 988, 566, 225, 220, 88)
(66, 101, 306, 884, 523, 186, 179, 71)
(65, 101, 306, 840, 491, 139, 194, 71)
(58, 76, 179, 576, 486, 120, 315, 77)
(187, 117, 141, 469, 390, 114, 393, 128)
(257, 184, 125, 323, 327, 107, 483, 154)
(285, 190, 96, 219, 316, 103, 585, 178)
(325, 237, 81, 172, 249, 108, 643, 202)
(403, 305, 83, 141, 216, 114, 746, 255)
(482, 439, 86, 110, 195, 114, 891, 275)
(525, 484, 106, 131, 195, 122, 900, 275)
(569, 534, 122, 305, 201, 174, 912, 314)
(639, 711, 198, 338, 203, 476, 1046, 371)
(878, 916, 318, 355, 194, 510, 1051, 383)
(1010, 973, 328, 369, 251, 522, 991, 519)
(1056, 1054, 362, 379, 310, 557, 1029, 592)
(1124, 1153, 388, 287, 353, 565, 1057, 660)
(1250, 1174, 403, 350, 387, 359, 983, 650)
(1103, 1093, 339, 345, 375, 308, 980, 646)
(1099, 1081, 343, 383, 345, 294, 937, 563)
(1075, 1001, 343, 622, 325, 237, 878, 497)
(988, 861, 365, 837, 380, 184, 807, 380)
(756, 682, 323, 875, 366, 171, 724, 338)
(716, 536, 319, 918, 402, 191, 611, 319)
(422, 318, 310, 943, 414, 225, 547, 243)
(249, 209, 267, 819, 426, 220, 490, 203)
(180, 180, 183, 594, 518, 222, 422, 176)
(210, 179, 167, 502, 599, 222, 351, 158)
(316, 231, 130, 432, 616, 200, 250, 107)
(395, 333, 111, 341, 656, 150, 221, 101)
(414, 343, 119, 301, 714, 118, 184, 97)
(424, 351, 139, 324, 736, 121, 165, 95)
(414, 338, 137, 317, 723, 109, 144, 93)
(322, 290, 127, 288, 811, 106, 125, 74)
(208, 169, 133, 345, 815, 99, 105, 69)
(161, 144, 126, 373, 793, 113, 94, 62)
(125, 109, 102, 338, 738, 92, 79, 52)
(99, 106, 101, 308, 691, 102, 81, 44)
(97, 101, 107, 312, 581, 107, 81, 42)
(79, 81, 104, 234, 530, 157, 88, 40)
(77, 75, 87, 162, 471, 160, 78, 36)
(75, 74, 78, 154, 390, 171, 72, 34)
(71, 68, 83, 183, 427, 170, 70, 32)
(44, 51, 90, 187, 417, 174, 72, 34)
(54, 51, 79, 180, 478, 130, 64, 33)
(55, 62, 83, 186, 482, 141, 66, 34)
(89, 77, 88, 179, 467, 149, 85, 35)
(96, 82, 87, 153, 432, 166, 86, 37)
(102, 81, 73, 134, 426, 158, 88, 36)
(119, 91, 71, 115, 367, 164, 93, 35)
(124, 89, 70, 121, 408, 144, 93, 35)
(123, 91, 64, 125, 400, 132, 79, 37)
(139, 138, 52, 124, 414, 124, 93, 39)
(264, 251, 60, 117, 414, 147, 112, 76)
(281, 266, 63, 119, 432, 183, 128, 145)
(281, 266, 63, 119, 432, 183, 128, 145)
