(107, 102, 231, 814, 604, 157, 175, 182)
(99, 110, 318, 1007, 687, 203, 167, 155)
(91, 112, 356, 1193, 699, 218, 170, 97)
(88, 120, 376, 1254, 692, 224, 179, 90)
(90, 130, 374, 1270, 707, 221, 189, 82)
(87, 140, 402, 1321, 695, 240, 190, 72)
(72, 125, 359, 1290, 789, 217, 170, 69)
(66, 115, 339, 1181, 789, 229, 154, 71)
(61, 107, 313, 1114, 810, 227, 135, 65)
(49, 94, 302, 1117, 789, 228, 121, 61)
(42, 71, 234, 992, 724, 186, 107, 59)
(44, 65, 185, 822, 572, 171, 140, 57)
(40, 61, 144, 707, 550, 129, 170, 46)
(39, 52, 127, 650, 493, 116, 238, 62)
(38, 49, 107, 442, 462, 98, 269, 67)
(47, 45, 84, 306, 475, 91, 351, 85)
(54, 106, 73, 255, 406, 95, 383, 147)
(159, 140, 111, 207, 349, 94, 406, 220)
(210, 196, 164, 142, 313, 98, 481, 539)
(309, 216, 175, 138, 257, 101, 589, 593)
(422, 243, 175, 129, 173, 98, 568, 796)
(539, 275, 176, 113, 160, 105, 620, 894)
(560, 297, 151, 112, 163, 120, 784, 940)
(601, 374, 96, 108, 161, 152, 847, 877)
(670, 505, 86, 119, 159, 155, 872, 892)
(662, 581, 107, 132, 180, 180, 941, 858)
(620, 608, 118, 139, 219, 181, 1060, 850)
(617, 664, 135, 152, 252, 187, 1044, 864)
(616, 699, 134, 155, 278, 189, 1002, 875)
(724, 695, 151, 161, 312, 210, 971, 905)
(740, 685, 154, 147, 307, 196, 988, 809)
(837, 708, 170, 153, 286, 203, 926, 761)
(825, 654, 162, 137, 275, 194, 898, 696)
(807, 589, 171, 130, 248, 167, 857, 604)
(621, 502, 153, 117, 200, 133, 811, 510)
(555, 427, 141, 119, 182, 121, 707, 471)
(322, 317, 131, 164, 189, 92, 559, 366)
(303, 307, 158, 241, 238, 83, 371, 312)
(245, 252, 153, 373, 269, 88, 333, 264)
(215, 209, 179, 424, 402, 99, 282, 185)
(172, 183, 191, 537, 481, 109, 227, 109)
(147, 169, 220, 656, 523, 141, 173, 98)
(119, 132, 218, 677, 538, 148, 166, 73)
(96, 109, 255, 768, 575, 148, 130, 68)
(71, 106, 264, 857, 535, 159, 128, 62)
(62, 100, 306, 946, 581, 162, 123, 64)
(52, 85, 287, 935, 556, 150, 120, 57)
(52, 84, 291, 1035, 642, 169, 171, 68)
(47, 79, 273, 1001, 606, 173, 164, 67)
(42, 65, 253, 976, 582, 166, 154, 65)
(41, 59, 202, 872, 517, 170, 159, 61)
(41, 56, 196, 853, 502, 161, 175, 59)
(40, 59, 167, 733, 357, 137, 167, 53)
(40, 62, 137, 637, 362, 122, 190, 56)
(40, 59, 121, 523, 388, 108, 222, 66)
(36, 53, 86, 444, 345, 87, 337, 79)
(55, 69, 65, 306, 360, 80, 378, 108)
(205, 211, 54, 175, 320, 82, 398, 268)
(515, 267, 58, 141, 295, 97, 493, 469)
(628, 339, 63, 120, 241, 102, 619, 560)
(763, 393, 77, 134, 202, 120, 726, 755)
(789, 478, 91, 132, 212, 124, 834, 937)
(809, 507, 99, 128, 238, 119, 985, 1020)
(761, 545, 116, 140, 256, 122, 1053, 994)
(777, 566, 126, 135, 262, 166, 1147, 1011)
(801, 599, 141, 140, 297, 197, 1180, 938)
(827, 590, 140, 143, 290, 207, 1171, 873)
(832, 560, 150, 149, 299, 217, 1144, 784)
(849, 602, 145, 141, 307, 218, 1109, 804)
(781, 619, 135, 142, 298, 186, 1010, 783)
(638, 569, 128, 120, 272, 148, 906, 712)
(595, 558, 126, 127, 284, 152, 818, 586)
(552, 539, 108, 117, 258, 136, 694, 547)
(370, 433, 95, 112, 221, 126, 591, 426)
(314, 321, 101, 142, 213, 121, 452, 293)
(277, 296, 152, 398, 273, 111, 349, 286)
(216, 196, 210, 522, 324, 93, 304, 228)
(140, 175, 268, 594, 360, 125, 212, 153)
(113, 150, 299, 798, 416, 144, 154, 118)
(92, 139, 328, 888, 448, 167, 160, 112)
(88, 140, 373, 957, 520, 179, 154, 95)
(83, 133, 376, 1058, 556, 196, 174, 83)
(64, 112, 370, 1096, 649, 197, 166, 72)
(63, 110, 375, 1067, 677, 205, 170, 70)
(64, 112, 354, 1096, 791, 207, 141, 63)
(59, 100, 294, 1008, 755, 214, 137, 61)
(54, 82, 255, 852, 701, 202, 132, 57)
(50, 77, 208, 800, 634, 183, 134, 55)
(39, 54, 152, 662, 612, 163, 150, 55)
(56, 52, 137, 477, 435, 134, 183, 70)
(125, 126, 102, 391, 383, 112, 287, 329)
(459, 246, 87, 349, 382, 112, 344, 530)
(665, 564, 111, 229, 335, 138, 619, 742)
(764, 715, 115, 182, 296, 166, 753, 832)
(913, 796, 118, 168, 282, 174, 858, 1004)
(1045, 821, 129, 156, 283, 189, 933, 1087)
(1013, 836, 133, 165, 278, 198, 1057, 1048)
(1047, 722, 123, 163, 280, 189, 1002, 1072)
(1031, 727, 145, 173, 282, 186, 1000, 1046)
(952, 902, 159, 166, 286, 196, 994, 932)
(835, 1007, 186, 164, 290, 180, 931, 788)
(846, 1097, 196, 164, 299, 172, 855, 745)
(736, 1107, 192, 160, 300, 172, 832, 561)
(708, 1076, 175, 135, 244, 145, 755, 489)
(655, 902, 162, 121, 229, 124, 659, 397)
(616, 764, 125, 128, 212, 118, 630, 380)
(483, 579, 118, 167, 185, 102, 522, 361)
(329, 484, 142, 246, 179, 77, 409, 228)
(208, 330, 153, 277, 241, 75, 350, 211)
(141, 216, 157, 383, 307, 79, 309, 183)
(104, 146, 181, 505, 357, 92, 272, 139)
(88, 118, 207, 601, 405, 116, 223, 107)
(77, 118, 281, 832, 419, 128, 199, 93)
(72, 106, 338, 1058, 425, 163, 156, 76)
(66, 104, 412, 1196, 453, 177, 151, 74)
(62, 107, 443, 1308, 446, 188, 146, 63)
(76, 116, 481, 1367, 470, 241, 150, 63)
(75, 112, 454, 1359, 509, 264, 183, 69)
(73, 101, 413, 1220, 496, 263, 190, 72)
(71, 101, 353, 1110, 436, 259, 198, 72)
(67, 93, 306, 1019, 404, 252, 208, 71)
(46, 64, 226, 893, 325, 191, 236, 72)
(57, 81, 187, 719, 209, 150, 220, 65)
(68, 86, 177, 680, 186, 114, 229, 60)
(83, 103, 149, 595, 181, 100, 239, 58)
(124, 142, 123, 400, 175, 93, 286, 78)
(149, 171, 97, 357, 163, 87, 372, 85)
(233, 294, 80, 252, 168, 97, 497, 349)
(297, 320, 68, 184, 138, 94, 520, 425)
(427, 349, 56, 131, 127, 91, 540, 496)
(526, 381, 61, 118, 119, 98, 607, 586)
(578, 426, 66, 95, 121, 101, 590, 651)
(640, 464, 67, 83, 106, 92, 567, 572)
(676, 517, 72, 84, 116, 99, 636, 600)
(663, 666, 88, 100, 139, 118, 687, 578)
(672, 705, 89, 98, 147, 116, 646, 617)
(746, 813, 137, 101, 151, 124, 760, 570)
(792, 828, 166, 120, 203, 128, 828, 666)
(968, 999, 258, 153, 309, 189, 859, 771)
(1167, 1048, 291, 174, 336, 234, 992, 818)
(1214, 1057, 295, 180, 360, 235, 1022, 763)
(1290, 1030, 309, 186, 380, 236, 1023, 849)
(1330, 1040, 323, 195, 389, 254, 967, 874)
(1316, 934, 258, 172, 331, 218, 958, 769)
(1211, 809, 219, 144, 358, 171, 897, 785)
(1134, 767, 220, 143, 338, 185, 909, 813)
(1001, 693, 185, 136, 323, 182, 885, 743)
(927, 614, 136, 105, 294, 154, 861, 628)
(753, 488, 140, 101, 282, 146, 804, 639)
(635, 456, 136, 101, 199, 138, 785, 582)
(645, 474, 140, 96, 209, 124, 758, 526)
(609, 469, 131, 99, 205, 116, 678, 492)
(595, 546, 136, 113, 204, 125, 713, 522)
(667, 760, 201, 117, 224, 143, 778, 484)
(674, 784, 206, 122, 262, 158, 720, 456)
(682, 807, 201, 124, 256, 163, 660, 426)
(707, 806, 207, 117, 252, 190, 682, 417)
(660, 779, 216, 106, 260, 207, 680, 411)
(603, 573, 175, 106, 235, 195, 608, 436)
(561, 532, 247, 105, 193, 181, 544, 409)
(623, 567, 291, 107, 186, 189, 616, 448)
(728, 638, 289, 107, 182, 279, 621, 483)
(736, 611, 306, 105, 157, 378, 566, 483)
(737, 606, 295, 105, 175, 408, 527, 437)
(972, 575, 237, 114, 179, 450, 564, 441)
(1026, 469, 184, 106, 188, 483, 566, 415)
(1094, 436, 173, 103, 194, 448, 553, 398)
(1302, 394, 118, 105, 197, 360, 743, 369)
(1406, 369, 113, 107, 177, 352, 915, 381)
(1326, 366, 104, 114, 164, 299, 1150, 352)
(1232, 341, 94, 191, 164, 257, 1360, 317)
(1084, 156, 102, 239, 181, 216, 1360, 265)
(781, 146, 103, 254, 177, 211, 1340, 215)
(492, 106, 99, 265, 182, 174, 1291, 117)
(158, 89, 100, 274, 209, 165, 1051, 96)
(127, 73, 88, 247, 198, 112, 693, 72)
(93, 54, 75, 216, 172, 125, 635, 54)
(68, 47, 68, 201, 168, 132, 433, 48)
(68, 49, 81, 229, 177, 157, 128, 41)
(61, 48, 99, 316, 188, 254, 99, 41)
(69, 73, 184, 491, 329, 326, 90, 38)
(82, 85, 233, 663, 386, 652, 83, 42)
(86, 90, 258, 762, 397, 683, 85, 43)
(86, 94, 270, 795, 398, 684, 114, 46)
(82, 92, 266, 795, 385, 657, 112, 45)
(70, 75, 227, 722, 286, 624, 125, 44)
(51, 64, 184, 645, 218, 371, 122, 42)
(46, 59, 156, 552, 193, 543, 124, 40)
(47, 52, 131, 503, 177, 562, 100, 37)
(46, 53, 143, 554, 177, 559, 102, 36)
(49, 56, 135, 599, 153, 560, 86, 36)
(44, 51, 122, 530, 143, 499, 91, 34)
(42, 50, 125, 574, 146, 225, 87, 36)
(36, 49, 123, 576, 144, 133, 88, 35)
(35, 46, 110, 594, 135, 131, 95, 38)
(30, 39, 103, 553, 142, 125, 96, 38)
(30, 37, 106, 553, 140, 122, 88, 37)
(32, 35, 90, 498, 152, 111, 82, 37)
(31, 32, 84, 492, 151, 103, 76, 37)
(33, 34, 73, 357, 151, 97, 62, 32)
(32, 34, 63, 309, 140, 93, 60, 31)
(31, 37, 51, 282, 196, 68, 56, 36)
(32, 38, 103, 241, 195, 70, 55, 33)
(38, 50, 108, 208, 196, 74, 45, 41)
(81, 77, 131, 160, 193, 76, 46, 72)
(106, 142, 136, 114, 191, 83, 53, 92)
(126, 173, 142, 91, 127, 83, 54, 117)
(136, 191, 112, 86, 106, 92, 56, 120)
(197, 211, 112, 83, 103, 92, 59, 122)
(218, 258, 86, 66, 97, 108, 52, 110)
(217, 299, 78, 56, 101, 125, 40, 96)
(220, 306, 69, 56, 91, 127, 40, 65)
(221, 303, 68, 46, 89, 121, 39, 59)
(177, 289, 61, 41, 120, 114, 35, 50)
(135, 254, 59, 53, 198, 97, 42, 39)
(121, 173, 87, 127, 335, 74, 57, 37)
(99, 137, 100, 175, 346, 65, 58, 31)
(104, 196, 102, 181, 397, 65, 83, 136)
(93, 201, 109, 189, 445, 71, 87, 163)
(104, 198, 107, 203, 535, 71, 86, 175)
(126, 224, 82, 178, 516, 62, 83, 178)
(126, 255, 65, 139, 595, 68, 91, 180)
(113, 221, 63, 152, 611, 64, 72, 126)
(111, 218, 65, 175, 644, 58, 75, 91)
(106, 212, 64, 168, 583, 63, 75, 71)
(79, 187, 65, 172, 568, 72, 73, 70)
(78, 136, 62, 171, 494, 69, 68, 67)
(77, 104, 59, 158, 456, 72, 65, 62)
(77, 97, 46, 141, 473, 70, 65, 61)
(66, 86, 57, 161, 482, 67, 63, 56)
(60, 67, 74, 165, 464, 67, 63, 46)
(61, 57, 74, 163, 448, 63, 58, 41)
(56, 78, 79, 163, 434, 65, 65, 49)
(52, 77, 79, 147, 310, 68, 57, 47)
(50, 77, 72, 118, 260, 68, 57, 46)
(50, 78, 56, 113, 229, 57, 57, 45)
(39, 80, 67, 139, 253, 59, 63, 45)
(42, 55, 63, 138, 248, 56, 58, 36)
(46, 55, 74, 151, 286, 61, 62, 34)
(46, 51, 80, 155, 270, 65, 63, 33)
(46, 44, 77, 142, 284, 68, 59, 30)
(47, 42, 68, 115, 283, 65, 54, 29)
(46, 46, 68, 114, 297, 62, 52, 28)
(56, 42, 56, 99, 237, 56, 49, 29)
(60, 43, 42, 88, 230, 54, 55, 28)
(66, 48, 48, 85, 223, 61, 56, 30)
(97, 79, 49, 78, 206, 61, 54, 31)
(115, 113, 53, 73, 180, 75, 94, 40)
(196, 223, 53, 68, 197, 92, 108, 63)
